movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0411,Dream Dream,Movie,Music,Romance,2013,126,,Japanese,USA,6.4,3778470,5867475.0,7,97,0,2025:03:15,1
movie_0412,Princess Adventure,Limited Series,Comedy,Unknown,1996,68,,Spanish,USA,3.8,3778470,11102590.5,9,132,0,2025:01:13,0
movie_0413,Legend Day,Movie,Family,Family,2006,80,,Hindi,UK,3.5,11692054,4330263.0,7,97,0,2022:10:29,0
movie_0414,Adventure Queen,TV Series,Documentary,Drama,1999,42,,English,Germany,7.4,3778470,11102590.5,13,141,1,2025:07:19,0
movie_0415,Last Quest,Documentary,Horror,Biography,1993,71,,English,UK,5.0,3778470,11102590.5,7,97,1,2025:03:24,0
movie_0416,A Mystery,Stand-up Comedy,Mystery,Unknown,1992,45,,Spanish,USA,9.1,3778470,11102590.5,7,97,0,2021:06:11,0
movie_0417,Dragon Day,Documentary,Western,Unknown,2011,91,,English,USA,5.4,3778470,11102590.5,7,97,0,2023:06:07,0
movie_0418,Big Story,Movie,Western,Unknown,2020,146,,English,UK,5.8,2059746,11102590.5,7,97,0,2020:10:15,0
movie_0419,New Fire,TV Series,Fantasy,Unknown,1993,65,,Spanish,India,5.2,3778470,11102590.5,8,98,0,2025:01:03,0
movie_0420,War Hero,Stand-up Comedy,Western,Unknown,1990,53,,Spanish,South Korea,6.8,3778470,11102590.5,7,97,0,2023:09:04,0
movie_0421,Legend Love,Documentary,War,Unknown,1997,66,,English,USA,5.2,3778470,11102590.5,7,97,0,2025:05:30,0
movie_0422,City Night,TV Series,Family,Unknown,2021,46,,Hindi,Germany,5.8,3778470,11102590.5,5,129,0,2022:12:20,0
movie_0423,Our Night,Movie,Biography,Unknown,2005,143,,English,USA,3.4,1053266,178690590.0,7,97,0,2022:11:05,0
movie_0424,Battle Secret,Documentary,Mystery,Unknown,2004,56,,English,USA,0.9,3778470,11102590.5,7,97,0,2021:04:06,0
movie_0425,Storm Kingdom,TV Series,Adventure,Unknown,1994,53,,English,USA,6.4,3778470,11102590.5,8,134,0,2023:01:09,0
movie_0426,Warrior King,Movie,Action,Unknown,2004,131,,French,USA,5.2,5821087,15559765.0,7,97,0,2024:03:17,0
movie_0427,A King,Movie,Western,Unknown,2023,59,,English,South Korea,7.2,20316482,209532686.0,7,97,0,2024:02:15,0
movie_0428,Empire King,Movie,Thriller,Adventure,2020,105,,English,Japan,6.9,33231719,65276378.0,7,97,1,2022:12:25,1
movie_0429,Kingdom City,TV Series,History,Unknown,1994,53,,English,USA,5.7,3778470,11102590.5,9,99,0,2020:10:22,0
movie_0430,Dragon Princess,Movie,Sci-Fi,Romance,1990,126,,English,USA,5.2,300376,31428491.0,7,97,0,2021:03:02,1
movie_0431,A Adventure,Movie,History,Unknown,2003,97,,English,USA,6.9,816637,21732153.0,7,97,0,2021:05:30,0
movie_0432,Love Journey,Limited Series,Animation,Unknown,2019,60,,French,USA,6.7,3778470,11102590.5,7,29,1,2021:04:26,0
movie_0433,Our City,Movie,Crime,Unknown,1999,113,,English,France,6.5,3778470,2627409.0,7,97,0,2024:07:19,1
movie_0434,Princess Battle,Movie,Fantasy,Unknown,2011,90,,English,France,6.5,1346945,11102590.5,7,97,0,2024:10:25,0
movie_0435,Mission Phoenix,Documentary,Family,Thriller,2009,101,,English,Canada,6.2,3778470,11102590.5,7,97,0,2023:11:25,1
movie_0436,Story City,Documentary,History,Unknown,2012,98,,English,Germany,6.4,3778470,11102590.5,7,97,0,2025:01:29,0
movie_0437,Ice Secret,Movie,Animation,Drama,2016,93,,English,USA,8.0,237105,11102590.5,7,97,1,2023:02:19,0
movie_0438,Mission Fire,TV Series,Mystery,Animation,2007,40,,Korean,USA,0.7,3778470,11102590.5,12,138,0,2025:01:16,0
movie_0439,Little Kingdom,Movie,Documentary,Unknown,2023,99,,English,USA,1.4,1745829,1894665.0,7,97,0,2023:08:08,0
movie_0440,Love War,Movie,Biography,Animation,2023,132,,Hindi,USA,7.4,8101114,18148075.0,7,97,1,2021:08:30,0
movie_0441,Day Legend,TV Series,Comedy,Thriller,1993,56,,Hindi,USA,4.0,3778470,11102590.5,8,199,0,2021:07:14,0
movie_0442,Dragon Storm,Stand-up Comedy,War,Unknown,1990,59,,English,USA,6.6,3778470,11102590.5,7,97,1,2022:08:05,0
movie_0443,Battle Legend,Movie,Documentary,Thriller,2011,88,,English,South Korea,6.5,1448215,7347430.0,7,97,0,2020:09:10,0
movie_0444,Dragon Mystery,TV Series,Romance,Unknown,2010,58,,English,USA,7.8,3778470,11102590.5,3,129,0,2023:03:23,1
movie_0445,Secret Family,Movie,Thriller,Fantasy,1999,76,,English,UK,4.6,460104,11699392.0,7,97,0,2022:08:05,0
movie_0446,Queen Mission,TV Series,Adventure,Unknown,1994,50,,English,Canada,8.5,3778470,11102590.5,12,123,1,2024:09:21,1
movie_0447,House Night,Stand-up Comedy,History,Unknown,2005,31,,Italian,Germany,4.7,3778470,11102590.5,7,97,0,2023:04:30,1
movie_0448,Story Hero,Movie,Comedy,Unknown,1993,101,,English,USA,6.4,3865797,5081496.0,7,97,1,2020:12:15,0
movie_0449,Night House,TV Series,Horror,Western,2003,16,,English,France,7.5,3778470,11102590.5,3,126,1,2024:12:04,0
movie_0450,A Quest,Stand-up Comedy,Action,Unknown,2005,57,,English,USA,10.0,3778470,11102590.5,7,97,0,2025:05:13,1
movie_0451,Family Legend,Movie,Family,Sport,2005,109,,Japanese,Japan,6.8,2290910,11102590.5,7,97,1,2024:11:16,0
movie_0452,Family Secret,Limited Series,Romance,Unknown,2024,56,,French,USA,6.4,3778470,11102590.5,11,58,1,2023:12:23,0
movie_0453,Princess Dream,Movie,Adventure,Unknown,2007,92,,English,Germany,9.2,3945580,366268007.0,7,97,0,2021:03:16,0
movie_0454,Princess Queen,Movie,Mystery,Unknown,1998,113,,Hindi,UK,6.6,357135,1413140.0,7,97,0,2022:07:31,0
movie_0455,Journey Quest,Movie,Fantasy,Unknown,2008,117,,English,France,6.4,3778470,49402926.0,7,97,0,2025:02:22,0
movie_0456,Ice Legend,Movie,War,Unknown,1979,104,,Hindi,USA,6.4,3778470,96016345.0,7,97,0,2025:07:18,0
movie_0457,The Day,TV Series,Drama,Family,1995,45,,Hindi,USA,1.7,3778470,11102590.5,7,97,0,2023:03:02,0
movie_0458,Secret Hero,TV Series,Action,Unknown,2018,57,,English,USA,6.4,3778470,11102590.5,6,173,1,2023:03:08,0
movie_0459,Ice Phoenix,Movie,War,Unknown,1997,98,,English,USA,8.1,3778470,2089087.0,7,97,1,2024:08:04,1
movie_0460,Family Journey,TV Series,Documentary,History,2013,24,,Italian,Japan,6.4,3778470,11102590.5,9,66,0,2022:02:23,0
movie_0461,King Queen,Stand-up Comedy,Fantasy,Unknown,2003,61,,Spanish,Canada,5.6,3778470,11102590.5,7,97,1,2024:05:07,0
movie_0462,Last Kingdom,TV Series,Drama,Unknown,2007,53,,Spanish,USA,9.0,3778470,11102590.5,13,17,1,2023:05:23,0
movie_0463,Phoenix Day,TV Series,Comedy,Unknown,2007,28,,English,USA,8.3,3778470,11102590.5,13,166,0,2022:11:14,0
movie_0464,Old House,Limited Series,Sport,Unknown,1993,38,,English,USA,4.9,3778470,11102590.5,6,176,0,2021:05:04,1
movie_0465,Battle Fire,Documentary,Romance,Unknown,2006,91,,Korean,USA,7.4,3778470,11102590.5,7,97,0,2023:08:04,0
movie_0466,Ice Secret,Movie,Horror,Unknown,2011,132,,English,USA,5.5,6517048,11102590.5,7,97,0,2021:06:26,0
movie_0467,City Fire,Documentary,Sci-Fi,Fantasy,1996,68,,English,USA,7.1,3778470,11102590.5,7,97,0,2023:11:05,0
movie_0468,King Phoenix,TV Series,Action,Western,1992,27,,Spanish,USA,7.0,3778470,11102590.5,7,117,0,2023:06:17,0
movie_0469,Hero Empire,Documentary,Crime,Unknown,2002,92,,English,South Korea,6.4,3778470,11102590.5,7,97,1,2020:12:27,0
movie_0470,Mystery House,Documentary,Biography,Unknown,1994,112,,Italian,USA,5.7,3778470,11102590.5,7,97,0,2025:06:30,0
movie_0471,Our Journey,TV Series,Documentary,Unknown,2017,45,,Italian,India,8.0,3778470,11102590.5,8,177,0,2023:11:19,0
movie_0472,Quest House,Movie,Action,Unknown,1995,113,,English,USA,5.9,59076396,1149791.0,7,97,0,2021:09:05,0
movie_0473,Journey House,Movie,Animation,Drama,1998,95,,German,USA,5.5,1622983,11102590.5,7,97,1,2021:11:01,0
movie_0474,Family Quest,TV Series,Drama,Unknown,2007,37,,English,Canada,7.0,3778470,11102590.5,14,21,1,2020:08:19,0
movie_0475,A Secret,Movie,Drama,Unknown,2014,112,,French,Germany,5.2,1942432,50827785.0,7,97,0,2022:10:20,0
movie_0476,Bright Storm,Limited Series,Action,Animation,2016,35,,Spanish,South Korea,6.4,3778470,11102590.5,14,176,0,2024:09:11,0
movie_0477,Dragon War,TV Series,Mystery,Family,2003,524,,Spanish,USA,5.0,3778470,11102590.5,4,199,1,2024:05:09,0
movie_0478,House Storm,Movie,Comedy,Drama,2004,138,,English,Canada,3.2,3778470,3733955.0,7,97,1,2022:09:01,0
movie_0479,Little House,TV Series,Biography,Family,2013,56,,Spanish,South Korea,6.8,3778470,11102590.5,8,94,0,2020:09:13,0
movie_0480,Princess Secret,Movie,History,Comedy,2013,118,,English,USA,5.1,25930822,32785848.0,7,97,0,2025:07:21,0
movie_0481,Ice Story,Movie,War,Unknown,2021,122,,English,UK,6.3,3778470,9899916.0,7,97,0,2024:09:05,1
movie_0482,Love Battle,TV Series,History,Unknown,1997,32,,English,USA,6.4,3778470,11102590.5,3,120,1,2022:10:15,0
movie_0483,War Journey,Movie,Family,Thriller,2018,170,,English,USA,4.0,1509950,9208234.0,7,97,0,2023:01:26,0
movie_0484,Secret King,Movie,Animation,Adventure,1994,90,,Japanese,South Korea,4.8,360993,2993307.0,7,97,0,2020:08:24,0
movie_0485,Bright Queen,Movie,Drama,Unknown,1998,133,,French,USA,7.8,3337484,33861358.0,7,97,0,2023:11:06,0
movie_0486,Story Warrior,Movie,Sci-Fi,Unknown,1999,126,,English,South Korea,6.4,857249,816259.0,7,97,1,2023:01:04,0
movie_0487,Mystery Secret,Documentary,History,Biography,1999,75,,Korean,USA,6.6,3778470,11102590.5,7,97,0,2021:05:26,0
movie_0488,My Mystery,Movie,Thriller,Unknown,2013,111,,Hindi,Canada,6.4,252254,161575.0,7,97,0,2023:07:16,0
movie_0489,New Dream,Movie,Sport,Thriller,2023,97,,English,USA,6.4,29439846,2124537.0,7,97,0,2021:07:11,0
movie_0490,A Storm,Documentary,Sci-Fi,Romance,1996,118,,Hindi,Canada,6.4,3778470,11102590.5,7,97,0,2022:11:12,0
movie_0491,New Warrior,Documentary,Romance,Unknown,1999,80,,English,Japan,8.1,3778470,11102590.5,7,97,0,2025:06:18,1
movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54,,English,Canada,5.8,3778470,11102590.5,13,9,0,2021:09:14,0
movie_0493,Story Fire,Stand-up Comedy,War,Unknown,2023,34,,English,UK,6.1,3778470,11102590.5,7,97,1,2024:04:16,0
movie_0494,Last Day,TV Series,Music,Unknown,2005,44,,English,Germany,5.6,3778470,11102590.5,2,10,0,2023:07:17,0
movie_0495,City Legend,TV Series,War,Biography,1997,44,,English,USA,7.7,3778470,11102590.5,7,64,1,2024:01:14,0
movie_0496,Last Mission,Stand-up Comedy,Action,Unknown,2002,65,,German,Japan,1.2,3778470,11102590.5,7,97,0,2023:01:07,1
movie_0497,Big Warrior,TV Series,Family,Unknown,1990,31,,English,USA,4.7,3778470,11102590.5,1,31,0,2025:07:13,1
movie_0498,Day Dragon,TV Series,Western,Unknown,2024,71,,English,USA,6.3,3778470,11102590.5,14,37,1,2021:03:04,0
movie_0499,Family Story,TV Series,Western,Unknown,1998,43,,English,USA,7.9,3778470,11102590.5,10,163,0,2023:10:01,0
movie_0500,My Journey,TV Series,Music,Unknown,1990,33,,English,USA,3.9,3778470,11102590.5,13,199,1,2025:06:10,0
movie_0501,Hero Dragon,Movie,Comedy,War,1995,100,,English,USA,9.0,16854758,2474372.0,7,97,1,2022:09:13,1
movie_0502,Love Legend,Stand-up Comedy,Sci-Fi,Crime,1993,51,,Spanish,USA,6.0,3778470,11102590.5,7,97,0,2024:02:16,0
movie_0503,An Dragon,TV Series,Horror,Unknown,1999,31,,Japanese,USA,7.0,3778470,11102590.5,7,80,0,2020:08:03,0
movie_0504,Princess Queen,TV Series,Animation,Adventure,2001,36,,English,USA,8.4,3778470,11102590.5,11,8,0,2023:10:08,0
movie_0505,Phoenix Day,Movie,Western,Unknown,1994,117,,Korean,USA,8.5,994027,12250323.0,7,97,0,2023:07:08,0
movie_0506,Love Dream,TV Series,Drama,Unknown,1997,73,,French,USA,7.4,3778470,11102590.5,3,73,0,2024:03:12,0
movie_0507,Old Empire,Movie,Thriller,Unknown,1991,118,,Spanish,USA,4.9,5168542,23957389.0,7,97,0,2025:06:14,1
movie_0508,Last Hero,Movie,Adventure,Crime,1956,123,,English,Canada,8.1,1074818,32843910.0,7,97,0,2023:10:13,0
movie_0509,Queen House,Movie,Western,Fantasy,1996,112,,English,USA,6.1,4019610,11102590.5,7,97,0,2025:05:23,0
movie_0510,Queen Kingdom,Movie,History,Unknown,2015,100,,Japanese,USA,0.7,3778470,11102590.5,7,97,1,2020:12:23,1
movie_0511,Dragon Princess,Movie,Music,Unknown,2018,92,,Spanish,South Korea,5.2,1893934,1115568.0,7,97,0,2022:06:04,0
movie_0512,An Princess,Stand-up Comedy,Romance,Unknown,2017,93,,English,USA,0.7,3778470,11102590.5,7,97,1,2021:12:02,0
movie_0513,Night Dragon,Movie,Drama,Unknown,2008,117,,English,South Korea,8.1,1958252,3878800.0,7,97,1,2023:03:03,0
movie_0514,Love Love,Movie,Animation,Horror,2003,89,,French,USA,5.4,3778470,221786.0,7,97,1,2021:09:08,0
movie_0515,Secret House,TV Series,Sci-Fi,Unknown,2006,30,,English,Canada,6.4,3778470,11102590.5,11,58,0,2021:03:22,0
movie_0516,Dragon Storm,Documentary,Action,Comedy,2020,78,,English,Canada,4.9,3778470,11102590.5,7,97,1,2024:08:17,0
movie_0517,Storm Legend,TV Series,War,Unknown,1998,48,,English,Japan,6.0,3778470,11102590.5,9,85,0,2021:07:21,0
movie_0518,A Quest,Movie,Horror,Unknown,2002,89,,Spanish,USA,8.3,3778470,2839053.0,7,97,0,2025:01:09,0
movie_0519,Quest House,Documentary,Fantasy,Drama,2020,98,,English,USA,5.9,3778470,11102590.5,7,97,0,2025:06:11,0
movie_0520,Big Queen,TV Series,Biography,Unknown,1992,28,,English,Germany,6.5,3778470,11102590.5,5,9,0,2023:05:25,0
movie_0521,Quest House,Movie,Crime,Mystery,2017,114,,French,USA,5.6,2053432,254166195.0,7,97,0,2024:07:31,0
movie_0522,Big Warrior,Documentary,Romance,Unknown,2018,62,,Hindi,Germany,8.1,3778470,11102590.5,7,97,1,2022:08:31,0
movie_0523,Mystery War,Movie,Fantasy,Unknown,1981,159,,Italian,South Korea,6.9,5347853,30379004.0,7,97,0,2023:12:08,0
movie_0524,Kingdom City,Movie,Crime,Unknown,2019,105,,English,Germany,4.3,8179501,11102590.5,7,97,0,2023:02:07,0
movie_0525,Night Warrior,Movie,Animation,Horror,2006,69,,English,USA,5.1,28195264,11102590.5,7,97,0,2022:05:10,0
movie_0526,Journey Warrior,Stand-up Comedy,Drama,Drama,2000,61,,English,Canada,6.4,3778470,11102590.5,7,97,0,2023:02:20,0
movie_0527,Hero Story,Movie,Crime,Unknown,1993,95,,English,South Korea,6.4,9430381,345877.0,7,97,0,2025:01:22,0
movie_0528,Queen Empire,Movie,Biography,Unknown,1995,91,,French,USA,1.3,5268267,98546720.0,7,97,1,2020:08:20,1
movie_0529,Legend Warrior,Movie,Music,Unknown,1996,62,,Korean,USA,7.5,3778470,4201576.0,7,97,0,2024:04:17,0
movie_0530,Night Legend,Documentary,Romance,Unknown,2015,91,,Japanese,USA,5.3,3778470,11102590.5,7,97,1,2025:04:22,0
movie_0531,Last Night,Movie,Western,Biography,2000,106,,English,Japan,10.0,3778470,136292673.0,7,97,0,2025:04:01,0
movie_0532,First Phoenix,TV Series,Adventure,Thriller,1998,36,,English,USA,6.4,3778470,11102590.5,13,15,0,2025:04:11,0
movie_0533,First Ice,Stand-up Comedy,Thriller,Unknown,2007,61,,English,USA,6.0,3778470,11102590.5,7,97,0,2025:01:11,1
movie_0534,Big Family,TV Series,War,Sport,1991,14,,English,USA,7.9,3778470,11102590.5,8,36,0,2022:08:26,1
movie_0535,Last Phoenix,TV Series,Romance,Thriller,1993,71,,Hindi,Canada,4.8,3778470,11102590.5,12,126,1,2021:11:21,1
movie_0536,Bright Hero,TV Series,Western,Unknown,1992,36,,Japanese,USA,6.4,3778470,11102590.5,1,76,0,2023:08:28,0
movie_0537,New Story,Movie,Horror,Unknown,1998,67,,Italian,UK,5.6,3291844,9314738.0,7,97,1,2022:08:16,1
movie_0538,Storm Dream,Movie,Thriller,Unknown,2002,80,,Spanish,France,4.9,13375163,11102590.5,7,97,0,2022:10:21,1
movie_0539,Queen Queen,Movie,Family,Unknown,2021,106,,English,USA,6.2,3778470,5088419.0,7,97,1,2021:03:18,0
movie_0540,Warrior Story,Documentary,Music,Mystery,2004,86,,Italian,USA,7.7,3778470,11102590.5,7,97,1,2020:09:03,0
movie_0541,Princess Love,Documentary,Adventure,Unknown,2024,76,,Japanese,USA,4.8,3778470,11102590.5,7,97,0,2021:02:28,0
movie_0542,Storm Empire,Documentary,Horror,Unknown,2004,82,,English,USA,4.9,3778470,11102590.5,7,97,1,2022:09:29,0
movie_0543,War Adventure,TV Series,War,Fantasy,2003,24,,English,Germany,4.8,3778470,11102590.5,3,170,0,2024:08:24,0
movie_0544,Hero Quest,Movie,Comedy,Music,1990,70,,English,Germany,5.9,1855152,11102590.5,7,97,0,2022:10:26,0
movie_0545,Little Mission,Documentary,Western,Unknown,1998,90,,Spanish,USA,8.6,3778470,11102590.5,7,97,1,2022:02:22,0
movie_0546,New Queen,Movie,Adventure,Sport,2011,100,,Korean,Canada,5.2,27001846,1247942.0,7,97,0,2024:04:18,0
movie_0547,Fire Mission,TV Series,History,Unknown,2011,55,,Italian,South Korea,4.6,3778470,11102590.5,8,41,1,2025:07:30,0
movie_0548,Story Hero,Documentary,Comedy,Adventure,1990,92,,English,Germany,6.4,3778470,11102590.5,7,97,0,2024:04:13,0
movie_0549,A Adventure,Movie,Crime,Western,1995,130,,English,USA,6.4,116133750,11102590.5,7,97,0,2021:10:04,1
movie_0550,Dark Ice,Movie,War,Unknown,2001,59,,Spanish,USA,6.2,1930583,11102590.5,7,97,0,2023:11:03,0
movie_0551,Warrior Quest,Movie,Mystery,Romance,2012,109,,English,USA,6.4,1558696,4818745.0,7,97,0,2023:09:08,0
movie_0552,A Mission,Documentary,Romance,Unknown,2017,88,,English,UK,6.4,3778470,11102590.5,7,97,1,2025:01:17,1
movie_0553,Mystery City,Documentary,Music,Unknown,2010,93,,English,Germany,6.0,3778470,11102590.5,7,97,1,2024:06:22,0
movie_0554,Fire Queen,Documentary,History,Unknown,2009,84,,German,Canada,7.8,3778470,11102590.5,7,97,0,2021:11:28,0
movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22,,English,Germany,3.0,3778470,11102590.5,7,141,0,2025:04:06,1
movie_0556,Empire Princess,Documentary,Animation,Unknown,2001,108,,English,USA,6.8,3778470,11102590.5,7,97,0,2023:09:10,0
movie_0557,Queen Hero,Movie,Sport,Unknown,2020,147,,English,USA,7.8,13882650,1054653607.0,7,97,0,2022:03:09,0
movie_0558,Last Phoenix,TV Series,Music,Unknown,2011,28,,Spanish,USA,5.6,3778470,11102590.5,2,185,0,2020:08:13,0
movie_0559,Mystery Dragon,Documentary,Romance,Unknown,2001,73,,English,South Korea,6.4,3778470,11102590.5,7,97,1,2021:07:05,0
movie_0560,Ice Queen,Stand-up Comedy,Adventure,Unknown,1997,51,,English,Germany,6.4,3778470,11102590.5,7,97,0,2025:04:19,0
movie_0561,Quest Secret,TV Series,Western,Crime,1990,54,,English,UK,3.8,3778470,11102590.5,5,38,0,2023:03:05,0
movie_0562,Legend Queen,Movie,Action,Unknown,2006,137,,English,Germany,6.4,8709831,1267443.0,7,97,0,2024:06:18,0
movie_0563,Ice Secret,Movie,Sport,Unknown,1995,121,,English,USA,7.0,14078805,11102590.5,7,97,0,2024:10:08,0
movie_0564,Mystery Mystery,TV Series,Documentary,Unknown,2006,6,,English,USA,6.4,3778470,11102590.5,7,177,0,2024:04:18,0
movie_0565,Dragon Family,Stand-up Comedy,Music,Unknown,2005,54,,English,USA,6.9,3778470,11102590.5,7,97,0,2021:07:18,0
movie_0566,A City,Movie,History,Mystery,2022,110,,Hindi,USA,7.2,3778470,124803650.0,7,97,0,2024:10:11,0
movie_0567,Journey Kingdom,TV Series,Fantasy,Unknown,1993,50,,English,USA,5.6,3778470,11102590.5,13,167,1,2025:01:15,1
movie_0568,Dark Legend,Movie,Sci-Fi,Unknown,1956,125,,English,Canada,6.2,1464928,7568167.0,7,97,0,2025:03:22,0
movie_0569,Legend King,Documentary,War,Unknown,1990,59,,English,USA,6.3,3778470,11102590.5,7,97,0,2022:04:12,1
movie_0570,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87,,German,USA,5.8,3778470,11102590.5,7,97,0,2023:08:31,0
movie_0571,City Princess,Documentary,Family,History,2011,73,,Japanese,South Korea,4.4,3778470,11102590.5,7,97,1,2024:11:04,0
movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33,,English,UK,4.5,3778470,11102590.5,8,105,0,2021:06:08,0
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34,,Spanish,Germany,6.9,3778470,11102590.5,3,35,0,2021:08:28,0
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57,,Spanish,USA,5.3,3778470,11102590.5,6,10,0,2024:08:14,1
movie_0575,City Quest,Documentary,Drama,Unknown,2021,86,,Spanish,South Korea,1.4,3778470,11102590.5,7,97,0,2024:10:22,0
movie_0576,Love Kingdom,Movie,Crime,Unknown,2001,104,,Hindi,France,7.1,5073775,11102590.5,7,97,0,2024:09:13,0
movie_0577,Family House,TV Series,Action,Unknown,2003,53,,Japanese,Japan,8.6,3778470,11102590.5,7,74,1,2023:10:22,0
movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55,,Hindi,USA,6.6,3778470,11102590.5,3,29,0,2023:06:19,0
movie_0579,Last Story,Movie,Documentary,Unknown,1978,349,,English,South Korea,7.0,5312135,69251153.0,7,97,0,2024:02:05,0
movie_0580,Last Love,Stand-up Comedy,Crime,Unknown,2014,74,,English,South Korea,6.2,3778470,11102590.5,7,97,1,2022:01:19,0
movie_0581,Ice Kingdom,Documentary,Sci-Fi,War,2016,111,,English,USA,2.7,3778470,11102590.5,7,97,0,2023:07:19,1
movie_0582,My Queen,TV Series,Sci-Fi,Unknown,1990,62,,English,USA,7.4,3778470,11102590.5,7,192,0,2020:11:19,0
movie_0583,Hero Ice,Movie,Comedy,Unknown,1999,101,,English,USA,6.8,3951401,32741225.0,7,97,0,2023:07:24,0
movie_0584,Family Storm,Documentary,Romance,Unknown,2006,89,,English,USA,3.8,3778470,11102590.5,7,97,0,2023:10:31,1
movie_0585,Quest Battle,TV Series,Comedy,Unknown,2023,59,,Spanish,USA,6.4,3778470,11102590.5,6,101,0,2020:11:25,0
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99,,English,USA,4.4,3778470,11102590.5,7,97,1,2021:10:26,0
movie_0587,A Quest,Stand-up Comedy,Family,Unknown,2020,51,,English,India,5.9,3778470,11102590.5,7,97,0,2022:05:14,0
movie_0588,Queen Queen,Movie,Sci-Fi,Unknown,1997,122,,English,India,2.5,447581,391734641.0,7,97,0,2023:09:15,0
movie_0589,Family Adventure,Limited Series,Mystery,Unknown,2011,332,,Korean,USA,7.3,3778470,11102590.5,3,79,1,2021:08:11,0
movie_0590,Secret City,Documentary,War,Unknown,2012,104,,English,India,5.4,3778470,11102590.5,7,97,0,2022:12:15,1
movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94,,German,USA,6.4,3778470,11102590.5,6,77,0,2024:08:01,0
movie_0592,King Adventure,Movie,Drama,Unknown,2018,117,,Italian,USA,6.2,37983685,7744943.0,7,97,0,2025:03:12,0
movie_0593,Queen Dragon,Documentary,Family,Family,2001,72,,Spanish,Germany,6.4,3778470,11102590.5,7,97,1,2022:04:24,0
movie_0594,Journey Day,Movie,Drama,Unknown,2003,153,,French,Canada,6.6,1442937,23502658.0,7,97,1,2024:11:16,1
movie_0595,An Empire,TV Series,Animation,Unknown,1998,28,,English,France,8.3,3778470,11102590.5,8,104,1,2022:06:30,0
movie_0596,Phoenix Adventure,Limited Series,Documentary,Unknown,1993,33,,English,USA,7.5,3778470,11102590.5,4,12,0,2020:11:12,0
movie_0597,War Journey,Stand-up Comedy,Comedy,History,1996,77,,English,USA,3.6,3778470,11102590.5,7,97,0,2021:12:24,0
movie_0598,Queen Quest,Movie,Biography,Unknown,1995,166,,English,India,6.9,719932,11102590.5,7,97,0,2022:10:11,0
movie_0599,Quest War,Documentary,Thriller,Unknown,1994,89,,English,USA,4.9,3778470,11102590.5,7,97,0,2022:02:26,0
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40,,Korean,South Korea,6.4,3778470,11102590.5,14,173,0,2022:12:08,0
movie_0601,Secret Mission,Documentary,Horror,Unknown,2016,99,,Japanese,Germany,6.5,3778470,11102590.5,7,97,0,2021:01:20,0
movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70,,Japanese,Japan,6.4,3778470,3500926.0,7,97,1,2020:12:15,0
movie_0603,Last Kingdom,Movie,War,Crime,1996,113,,English,USA,6.6,3778470,11102590.5,7,97,0,2024:06:23,0
movie_0604,Empire War,TV Series,Western,Unknown,2019,42,,English,USA,5.4,3778470,11102590.5,14,112,0,2021:08:22,1
movie_0605,An War,Movie,Romance,War,2014,138,,English,South Korea,5.6,3696939,158596540.0,7,97,1,2024:09:07,0
movie_0606,Legend Fire,Movie,Comedy,Animation,1993,96,,English,UK,9.3,3778470,13896745.0,7,97,0,2024:04:25,0
movie_0607,The War,Documentary,Romance,Unknown,2002,86,,English,USA,7.6,3778470,11102590.5,7,97,1,2024:06:15,0
movie_0608,King Warrior,TV Series,Western,Unknown,1991,6,,English,India,5.1,3778470,11102590.5,9,99,0,2023:06:05,0
movie_0609,Old Family,Limited Series,Action,War,2018,43,,Spanish,South Korea,6.4,3778470,11102590.5,5,182,0,2024:10:14,0
movie_0610,Princess Legend,Documentary,Thriller,Unknown,2004,43,,French,Japan,4.4,3778470,11102590.5,7,97,0,2022:10:08,1
movie_0611,Big Adventure,Movie,Documentary,Fantasy,2017,126,,English,USA,1.3,2250753,170972649.0,7,97,0,2023:07:31,0
movie_0612,Kingdom Empire,Movie,Music,Mystery,2009,66,,English,USA,5.4,2775406,18385689.0,7,97,1,2021:12:19,1
movie_0613,Princess Day,Limited Series,Sci-Fi,Crime,1993,30,,English,USA,4.6,3778470,11102590.5,8,19,0,2024:12:27,0
movie_0614,Day Day,Movie,Comedy,Unknown,2019,108,,English,Japan,4.6,1559466,11102590.5,7,97,0,2024:11:20,0
movie_0615,An Fire,Movie,Crime,Unknown,2016,136,,English,Japan,5.1,1121652,130558068.0,7,97,1,2022:02:02,1
movie_0616,First Ice,Documentary,Adventure,Unknown,2007,96,,English,South Korea,7.1,3778470,11102590.5,7,97,0,2022:12:06,0
